area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,132.7200000000,536006.0664588
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,33.1800000000,134001.5166147
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,67.9495031343,274422.4374085331
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,16.9873757836,68605.60935213308
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,27.8143172066
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,153.3000000000,447801.1022604
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1950,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,78.4859767216,229263.5804822042
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,15.6357256240
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,260.3348316400,301015.11611987476
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1302977135,0.0020495129337129232
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.1302977135,0.0020495129337129232
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.9629659760,1000.462992851337
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,30.0607072956,30920.259853308726
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0150453990,0.05124044241014667
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0150453990,0.05124044241014667
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,4.3286163332,0.0411509521241851
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,61.4785385968,78987.40832483926
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0307700393,0.00029252220991311134
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0307700393,0.00029252220991311134
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,59.1471997578,144234.28230528254
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0296032031,0.00028142942200991283
"Puerto Rico (USA)",eez,Inferred foreign catch,,1950,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0296032031,0.00028142942200991283
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,2.8886866653,0.4535564341614686
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,1950,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,15.7249601585,12187.62438752552
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,32.1090181957,32707.250753721415
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,6.0293280308
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,5.4625533679
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,18.3770210438
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,30.6483783180
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,36.3111835735
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,33.2309429082,33850.0783753931
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,30.1071360147,30668.070917316487
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,101.2858703341,103172.9571623242
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,168.9200695188,172067.26899654185
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,200.1309038248,203859.60153244354
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,17.0134573485,17330.44007433684
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,15.4141420509,15701.327463230593
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,51.8559716978,52822.11555213346
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,86.4830831316,88094.37487941227
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,102.4622926215,104371.29771919428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,60.3828071429,61507.81697528097
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.4995075997,91823.69659447484
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.3544919306
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,24.0000000000,69962.00532
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,12.2874327549,35818.89315683508
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.3544919310
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,24.0000000000,36931.472303999995
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,12.2874327500,18908.04092891198
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,4.3544919306
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,24.0000000000,130031.225424
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,12.2874327549,66572.91410117906
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,25.9000068958,59248.84533712495
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,74.5920198599
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,411.1176470588,940472.563731354
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,210.4825184403,481499.72435964854
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,106.5009588383,243631.55051862466
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,39.9954026556,8.388189604277898
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,164.4612972146,34.492277912020405
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.4640779116,18230.40966796564
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,14.0898129594
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,16.0467314260
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,77.6567086165,135292.72464363292
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,88.4423625910,154083.3808441374
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,39.7583993787,69266.67734496825
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,45.2803992924,78887.04919843616
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,43.0283410899,74963.53639845828
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1951,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8.3138044648,1.7436446079663441
