area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,26.5936513964
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,10.9820815014
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,24.4491031146
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,54.0833777805
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,11.7053591281
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,146.5722393537,113492.50681203499
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,60.5282912990,46867.72572256521
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,134.7524542715,104340.31643221602
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,298.0832408061,230809.15176649007
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,64.5146721025,49954.42448960867
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,75.0415222828,58105.48106801544
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,30.9890545459,23995.16784120118
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,68.9900716838,53419.77590753125
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,152.6115740314,118168.83048062431
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,33.0299872984,25575.484655139895
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,64.5936857143,50015.60560354139
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,91.1012727739,73618.15505764274
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,7.2286763499,5841.43119177342
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,hand or tools,Direct human consumption,7.9851452754,6452.7272248236995
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,48.7844827962,39422.321001086915
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,77.4886956876,62617.94858235388
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,30.4479998908,24604.766858962077
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,41.5793500316,47704.5378455245
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,5.7479293484
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,31.6800000000,36346.88271455999
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,16.2194112364,18608.744883484043
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,5.5304518850
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,0.1087387315
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1087387315
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,30.4813620885,47389.008106551984
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,0.5993189557,931.7539934440011
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,0.5993189557,931.7539934440011
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,15.6057369593,24262.052106561263
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.3068371404,477.03602254357634
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,0.3068371404,477.03602254357634
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,5.7479293484
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,31.6800000000,33137.13328992
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,16.2194112364,16965.429041184623
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,28.3568592643,54185.460968077
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,81.6677546811
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,450.1159133127,860100.1269079801
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,230.4487090299,440350.9363258646
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,94.4962559543,180567.35906190446
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,58.6250813436,19.002495321267073
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,195.3619277917,63.32382034673237
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.8633843915,137525.73186268762
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,23.3543541620,92126.01428028526
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,24.8924406399,98193.31016198714
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,17.5507051981,69232.3369977276
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,13.8125828433,14771.180015414482
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,18.5985531064
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,21.1816854823
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,102.5068553737,109620.86024861166
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,116.7439186201,124845.97972758538
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,52.4810871798,56123.289534740245
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,59.7701270659,63918.19085900976
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,46.0289819683,49223.40638908171
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.1676192616,34784.746147385726
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,27.5014285714,30693.079362857177
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,31.3210714286,34956.00705214294
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.9742218936,3.5571396304781784
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,1962,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,22.7313298361,7.368040759281201
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1962,"Balistidae","Triggerfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,40.0374555732,44887.032416959424
